Date and time: 2022-11-22 15:46:19.625271
Program settings and initial information: 
path_to_file_folder_fixed = C:/Users/dasha/morley/photos
paper_area = 3221mm2; paper_area_thresold = 5000pixels 
paper threshold position = photo width/x_pos_divider = img.shape[0]/10
contour_area_threshold = 1000 pixels 
template_filename = C:/Users/dasha/morley/photos/template/template2.jpg
leaves parameters[0, 71, 0, 255, 109, 255]
roots parameters[68, 255, 0, 255, 109, 255]
seeds parameters[0, 29, 115, 255, 133, 255]
blur parameters[9, 1, 112]

,roots_area_C:/Users/dasha/morley/photos\1/20220621_161331.jpg,leaves_area_C:/Users/dasha/morley/photos\1/20220621_161331.jpg,roots_length_C:/Users/dasha/morley/photos\1/20220621_161331.jpg,leaves_length_C:/Users/dasha/morley/photos\1/20220621_161331.jpg,roots_width_C:/Users/dasha/morley/photos\1/20220621_161331.jpg,leaves_width_C:/Users/dasha/morley/photos\1/20220621_161331.jpg,plant_area_C:/Users/dasha/morley/photos\1/20220621_161331.jpg,seed_area_C:/Users/dasha/morley/photos\1/20220621_161331.jpg,roots_max_length_C:/Users/dasha/morley/photos\1/20220621_161331.jpg,roots_max_width_C:/Users/dasha/morley/photos\1/20220621_161331.jpg,roots_area_C:/Users/dasha/morley/photos\1/20220621_161426.jpg,leaves_area_C:/Users/dasha/morley/photos\1/20220621_161426.jpg,roots_length_C:/Users/dasha/morley/photos\1/20220621_161426.jpg,leaves_length_C:/Users/dasha/morley/photos\1/20220621_161426.jpg,roots_width_C:/Users/dasha/morley/photos\1/20220621_161426.jpg,leaves_width_C:/Users/dasha/morley/photos\1/20220621_161426.jpg,plant_area_C:/Users/dasha/morley/photos\1/20220621_161426.jpg,seed_area_C:/Users/dasha/morley/photos\1/20220621_161426.jpg,roots_max_length_C:/Users/dasha/morley/photos\1/20220621_161426.jpg,roots_max_width_C:/Users/dasha/morley/photos\1/20220621_161426.jpg,roots_area_C:/Users/dasha/morley/photos\1/20220621_161546.jpg,leaves_area_C:/Users/dasha/morley/photos\1/20220621_161546.jpg,roots_length_C:/Users/dasha/morley/photos\1/20220621_161546.jpg,leaves_length_C:/Users/dasha/morley/photos\1/20220621_161546.jpg,roots_width_C:/Users/dasha/morley/photos\1/20220621_161546.jpg,leaves_width_C:/Users/dasha/morley/photos\1/20220621_161546.jpg,plant_area_C:/Users/dasha/morley/photos\1/20220621_161546.jpg,seed_area_C:/Users/dasha/morley/photos\1/20220621_161546.jpg,roots_max_length_C:/Users/dasha/morley/photos\1/20220621_161546.jpg,roots_max_width_C:/Users/dasha/morley/photos\1/20220621_161546.jpg,roots_area_C:/Users/dasha/morley/photos\1/20220621_161647.jpg,leaves_area_C:/Users/dasha/morley/photos\1/20220621_161647.jpg,roots_length_C:/Users/dasha/morley/photos\1/20220621_161647.jpg,leaves_length_C:/Users/dasha/morley/photos\1/20220621_161647.jpg,roots_width_C:/Users/dasha/morley/photos\1/20220621_161647.jpg,leaves_width_C:/Users/dasha/morley/photos\1/20220621_161647.jpg,plant_area_C:/Users/dasha/morley/photos\1/20220621_161647.jpg,seed_area_C:/Users/dasha/morley/photos\1/20220621_161647.jpg,roots_max_length_C:/Users/dasha/morley/photos\1/20220621_161647.jpg,roots_max_width_C:/Users/dasha/morley/photos\1/20220621_161647.jpg,roots_area_C:/Users/dasha/morley/photos\hg/20220621_161751.jpg,leaves_area_C:/Users/dasha/morley/photos\hg/20220621_161751.jpg,roots_length_C:/Users/dasha/morley/photos\hg/20220621_161751.jpg,leaves_length_C:/Users/dasha/morley/photos\hg/20220621_161751.jpg,roots_width_C:/Users/dasha/morley/photos\hg/20220621_161751.jpg,leaves_width_C:/Users/dasha/morley/photos\hg/20220621_161751.jpg,plant_area_C:/Users/dasha/morley/photos\hg/20220621_161751.jpg,seed_area_C:/Users/dasha/morley/photos\hg/20220621_161751.jpg,roots_max_length_C:/Users/dasha/morley/photos\hg/20220621_161751.jpg,roots_max_width_C:/Users/dasha/morley/photos\hg/20220621_161751.jpg,roots_area_C:/Users/dasha/morley/photos\hg/20220621_161903.jpg,leaves_area_C:/Users/dasha/morley/photos\hg/20220621_161903.jpg,roots_length_C:/Users/dasha/morley/photos\hg/20220621_161903.jpg,leaves_length_C:/Users/dasha/morley/photos\hg/20220621_161903.jpg,roots_width_C:/Users/dasha/morley/photos\hg/20220621_161903.jpg,leaves_width_C:/Users/dasha/morley/photos\hg/20220621_161903.jpg,plant_area_C:/Users/dasha/morley/photos\hg/20220621_161903.jpg,seed_area_C:/Users/dasha/morley/photos\hg/20220621_161903.jpg,roots_max_length_C:/Users/dasha/morley/photos\hg/20220621_161903.jpg,roots_max_width_C:/Users/dasha/morley/photos\hg/20220621_161903.jpg,roots_area_C:/Users/dasha/morley/photos\hg/20220621_162002.jpg,leaves_area_C:/Users/dasha/morley/photos\hg/20220621_162002.jpg,roots_length_C:/Users/dasha/morley/photos\hg/20220621_162002.jpg,leaves_length_C:/Users/dasha/morley/photos\hg/20220621_162002.jpg,roots_width_C:/Users/dasha/morley/photos\hg/20220621_162002.jpg,leaves_width_C:/Users/dasha/morley/photos\hg/20220621_162002.jpg,plant_area_C:/Users/dasha/morley/photos\hg/20220621_162002.jpg,seed_area_C:/Users/dasha/morley/photos\hg/20220621_162002.jpg,roots_max_length_C:/Users/dasha/morley/photos\hg/20220621_162002.jpg,roots_max_width_C:/Users/dasha/morley/photos\hg/20220621_162002.jpg,roots_area_C:/Users/dasha/morley/photos\hg/20220621_162027.jpg,leaves_area_C:/Users/dasha/morley/photos\hg/20220621_162027.jpg,roots_length_C:/Users/dasha/morley/photos\hg/20220621_162027.jpg,leaves_length_C:/Users/dasha/morley/photos\hg/20220621_162027.jpg,roots_width_C:/Users/dasha/morley/photos\hg/20220621_162027.jpg,leaves_width_C:/Users/dasha/morley/photos\hg/20220621_162027.jpg,plant_area_C:/Users/dasha/morley/photos\hg/20220621_162027.jpg,seed_area_C:/Users/dasha/morley/photos\hg/20220621_162027.jpg,roots_max_length_C:/Users/dasha/morley/photos\hg/20220621_162027.jpg,roots_max_width_C:/Users/dasha/morley/photos\hg/20220621_162027.jpg
10,42.0,0.0,0.0,0.0,0,0,11.017649113891888,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0,77.0,6.982207174587648,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,
11,10.0,0.0,0.0,0.0,0,0,14.352610684113573,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
