Date and time: 2022-11-18 11:31:20.508608
Program settings and initial information: 
path_to_file_folder_fixed = C:/Users/dasha/plants/for_git/Morley/photos
paper_area = 3221mm2; paper_area_thresold = 5000pixels 
paper threshold position = photo width/x_pos_divider = img.shape[0]/10
contour_area_threshold = 1000 pixels 
template_filename = C:/Users/dasha/plants/for_git/Morley/photos/template/template2.jpg
leaves parameters[0, 71, 0, 255, 112, 255]
roots parameters[97, 255, 0, 255, 154, 255]
seeds parameters[0, 26, 88, 255, 157, 255]
blur parameters[11, 1, 121]

,roots_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161331.jpg,leaves_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161331.jpg,roots_length_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161331.jpg,leaves_length_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161331.jpg,roots_width_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161331.jpg,leaves_width_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161331.jpg,plant_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161331.jpg,seed_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161331.jpg,roots_max_length_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161331.jpg,roots_max_width_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161331.jpg,roots_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161426.jpg,leaves_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161426.jpg,roots_length_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161426.jpg,leaves_length_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161426.jpg,roots_width_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161426.jpg,leaves_width_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161426.jpg,plant_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161426.jpg,seed_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161426.jpg,roots_max_length_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161426.jpg,roots_max_width_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161426.jpg,roots_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161546.jpg,leaves_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161546.jpg,roots_length_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161546.jpg,leaves_length_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161546.jpg,roots_width_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161546.jpg,leaves_width_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161546.jpg,plant_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161546.jpg,seed_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161546.jpg,roots_max_length_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161546.jpg,roots_max_width_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161546.jpg,roots_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161647.jpg,leaves_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161647.jpg,roots_length_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161647.jpg,leaves_length_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161647.jpg,roots_width_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161647.jpg,leaves_width_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161647.jpg,plant_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161647.jpg,seed_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161647.jpg,roots_max_length_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161647.jpg,roots_max_width_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161647.jpg,roots_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161751.jpg,leaves_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161751.jpg,roots_length_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161751.jpg,leaves_length_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161751.jpg,roots_width_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161751.jpg,leaves_width_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161751.jpg,plant_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161751.jpg,seed_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161751.jpg,roots_max_length_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161751.jpg,roots_max_width_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161751.jpg,roots_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161903.jpg,leaves_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161903.jpg,roots_length_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161903.jpg,leaves_length_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161903.jpg,roots_width_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161903.jpg,leaves_width_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161903.jpg,plant_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161903.jpg,seed_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161903.jpg,roots_max_length_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161903.jpg,roots_max_width_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161903.jpg,roots_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162002.jpg,leaves_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162002.jpg,roots_length_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162002.jpg,leaves_length_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162002.jpg,roots_width_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162002.jpg,leaves_width_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162002.jpg,plant_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162002.jpg,seed_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162002.jpg,roots_max_length_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162002.jpg,roots_max_width_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162002.jpg,roots_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162027.jpg,leaves_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162027.jpg,roots_length_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162027.jpg,leaves_length_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162027.jpg,roots_width_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162027.jpg,leaves_width_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162027.jpg,plant_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162027.jpg,seed_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162027.jpg,roots_max_length_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162027.jpg,roots_max_width_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162027.jpg
0,35521.0,27089.0,125.47243833732168,103.80407017215781,20.25,18.666666666666668,453.35613246135586,9835.0,94.10432875299125,27.0,0.0,52079.0,0.0,19.190528363811453,15.4375,364.26666666666665,1614.1795414620963,0.0,0.0,82.33333333333333,23131.0,43848.0,70.02094904322878,121.13621568788011,23.5,25.75,525.8910287681789,5425.0,70.02094904322878,23.5,37981.0,28296.0,91.76473505957962,56.48947404407321,29.333333333333332,35.5,425.23868204627604,8962.0,91.76473505957962,29.333333333333332,29190.0,28971.0,147.96894903363977,66.20301538235077,14.2,31.5,431.9914050347225,5587.0,88.78136942018385,23.666666666666668,0.0,68205.0,0.0,116.74865526712486,0,41.733333333333334,475.5437696061345,8994.0,0.0,0,28044.0,27874.0,68.97558943958629,49.965610905428406,28.666666666666668,39.333333333333336,355.3596290317104,9657.0,68.97558943958629,28.666666666666668,33436.0,36996.0,85.3841341531223,103.78961165078678,26.0,23.666666666666668,378.23986573874487,11036.0,64.03810061484174,34.666666666666664
1,37784.0,17654.0,121.74275901665781,39.462202935185616,22.2,32.0,435.3305624699179,5925.0,73.04565540999468,37.0,15296.0,31804.0,136.87695749440715,209.95048960281662,15.0,20.333333333333332,1230.8364488086122,8301.0,136.87695749440715,15.0,43009.0,26832.0,124.03673513882501,108.45306343392473,24.666666666666668,17.6,462.07926351702196,8850.0,124.03673513882501,24.666666666666668,21577.0,53661.0,52.13153124932333,131.13891955863744,29.333333333333332,29.0,502.06919732660515,1765.0,52.13153124932333,29.333333333333332,17870.0,27058.0,40.19753414384445,59.92901919616474,32.0,32.5,323.8445876491813,10200.0,40.19753414384445,32.0,0.0,76140.0,0.0,2719.578659988927,0,2.0,557.4593752970626,11461.0,0.0,0,21422.0,17471.0,58.846847634530846,64.83310498697226,25.666666666666668,19.0,266.1257504715045,9919.0,58.846847634530846,25.666666666666668,21441.0,41569.0,71.17889659319967,79.99939307618592,20.0,34.5,319.71510268043494,9126.0,71.17889659319967,20.0
2,0.0,25323.0,0.0,69.66746189071681,10.0,26.0,217.61923237605376,2541.0,0.0,10.0,42514.0,61767.0,323.01380270988983,388.63464765100673,17.666666666666668,21.333333333333332,2871.0778793748027,14943.0,161.50690135494492,35.333333333333336,27942.0,37441.0,75.72331654184734,48.1351193270312,26.25,55.333333333333336,444.5923247148987,9536.0,56.79248740638551,35.0,32209.0,26334.0,103.75890933305247,71.78179606307518,22.0,26.0,429.2945537220755,8658.0,103.75890933305247,22.0,27942.0,35427.0,86.19965777323603,68.92193975657113,23.333333333333332,37.0,469.6215440373333,1778.0,86.19965777323603,23.333333333333332,0.0,60684.0,0.0,0.0,0,0,423.22382521626156,7078.0,0.0,0,18626.0,21519.0,126.27544797455319,37.9310402067404,10.4,40.0,270.97768726675577,10084.0,75.76526878473193,17.333333333333332,38564.0,29971.0,103.8025014547836,64.19123776409042,24.666666666666668,31.0,388.30404426104985,11056.0,103.8025014547836,24.666666666666668
3,37767.0,16842.0,95.34611436321907,34.91907651376077,28.333333333333332,34.5,381.17198785755016,8611.0,95.34611436321907,28.333333333333332,23279.0,22949.0,278.9908916586769,192.52516778523488,11.2,16.0,1361.010765280843,11438.0,167.3945349952061,18.666666666666668,32027.0,26152.0,140.63800322659284,145.50615301276085,16.2,12.785714285714286,408.27738538801805,1902.0,112.51040258127428,20.25,56092.0,18191.0,165.63820714035774,41.587778043310145,24.0,31.0,579.5300678952474,9037.0,124.22865535526829,32.0,11070.0,27538.0,39.18897271307932,87.1316289148171,20.333333333333332,22.75,276.58476006325174,5639.0,39.18897271307932,20.333333333333332,25707.0,33581.0,114.77575619309061,52.839234809218915,16.0,45.4,467.53694271047874,5442.0,114.77575619309061,16.0,23842.0,23189.0,49.93157015425584,49.54510341694391,33.666666666666664,33.0,292.86360093590935,9299.0,49.93157015425584,33.666666666666664,13725.0,27214.0,48.6012334370805,98.04758935164318,18.75,18.428571428571427,217.1975802864514,8839.0,36.45092507781038,25.0
4,29895.0,18919.0,127.66502307511712,65.69300654815943,16.75,20.6,351.9335207227013,12875.0,95.74876730633784,22.333333333333332,20698.0,22453.0,141.26720509612102,147.0158782124734,19.666666666666668,20.5,1253.9705418674832,5736.0,141.26720509612102,19.666666666666668,27856.0,25221.0,99.08095970533537,82.49060471020958,20.0,21.75,354.8499924192969,7785.0,74.31071977900152,26.666666666666668,28259.0,35286.0,93.87909786648346,76.94668355378356,21.333333333333332,32.5,515.6130462105594,7403.0,93.87909786648346,21.333333333333332,17622.0,22971.0,48.04808781827182,42.39748872653499,26.4,39.0,257.1543956901308,6837.0,38.43847025461746,33.0,10545.0,34440.0,0.0,12.327741654931522,0,199.57142857142858,355.14538404258684,8129.0,0.0,0,15696.0,31864.0,50.303588548386195,70.20741351524096,22.0,32.0,291.6257605035143,5099.0,50.303588548386195,22.0,0.0,1.0,0.0,0.0,0,0,11.091315445518807,0.0,0.0,0
5,37549.0,16558.0,100.09489572104458,50.04480091913665,26.833333333333332,23.666666666666668,399.87805765280916,11376.0,50.04744786052229,53.666666666666664,30877.0,8120.0,388.55285234899327,272.48322147651004,10.666666666666666,4.0,1197.9280212603035,8637.0,388.55285234899327,10.666666666666666,33577.0,25957.0,97.09754066284111,113.28393839092678,24.6,16.3,455.87495532098575,7791.0,58.25852439770467,41.0,50169.0,5914.0,140.35049359927763,0.0,25.333333333333332,0,455.3802126053749,9230.0,140.35049359927763,25.333333333333332,29452.0,19761.0,141.33456004232124,50.20374161939825,15.0,28.333333333333332,390.56327747597896,10035.0,106.00092003174095,20.0,7043.0,43319.0,0.0,15.541812834037849,0,199.11111111111111,314.6009355492886,8486.0,0.0,0,5649.0,18752.0,0.0,50.85186729128791,0,26.0,153.41018804616579,8572.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0,17.76109297694566,0.0,0.0,3.0
6,0.0,0.0,0.0,0.0,0,0,7.910170651933911,0.0,0.0,0,0.0,20.0,0.0,0.0,0,0,39.8360434214675,0.0,0.0,0,10412.0,15601.0,0.0,73.98822766431825,0,15.0,175.86632824522826,835.0,0.0,0,21.0,0.0,0.0,0.0,0,0,8.531143085257344,0.0,0.0,0,12877.0,28259.0,47.5340614106126,104.31506107031929,19.5,19.5,301.55666435558675,8935.0,47.5340614106126,19.5,0.0,0.0,0.0,0.0,0,0,6.631530625178237,0.0,0.0,0,470.0,17853.0,0.0,77.86160999635648,0,16.166666666666668,120.4607648095616,10150.0,0.0,0,,,,,,,,,,
7,0.0,0.0,0.0,0.0,0,0,53.01246967961659,0.0,0.0,0,64.0,0.0,0.0,0.0,0,0,60.745011485969094,0.0,0.0,0,33169.0,16616.0,61.554135912636454,52.53459781938389,38.333333333333336,22.5,362.0841348061107,10326.0,61.554135912636454,38.333333333333336,,,,,,,,,,,34796.0,29658.0,100.18764127188533,169.43227971158737,25.0,12.6,489.9379330258685,10791.0,75.14073095391397,33.333333333333336,0.0,0.0,0.0,0.0,0,37.5,7.223494882600842,0.0,0.0,0,6183.0,4368.0,0.0,51.32914590920956,0,6.0,75.0533973015437,14272.0,0.0,0,,,,,,,,,,
8,0.0,0.0,0.0,0.0,0,0,11.48407375696356,0.0,0.0,0,,,,,,,,,,,28.0,0.0,0.0,0.0,0,0,6.047429277539358,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0,7.0,27.60798821255426,0.0,0.0,0,6837.0,9145.0,44.842495602001755,20.79958522419893,10.75,31.0,93.59366193052911,12155.0,33.63187170150132,14.333333333333334,,,,,,,,,,
9,0.0,0.0,0.0,0.0,0,0,5.1370060378665245,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0,0,22.655390696790136,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,
