Date and time: 2022-11-22 15:50:31.056819
Program settings and initial information: 
path_to_file_folder_fixed = C:/Users/dasha/morley/photos
paper_area = 3221mm2; paper_area_thresold = 5000pixels 
paper threshold position = photo width/x_pos_divider = img.shape[0]/10
contour_area_threshold = 1000 pixels 
template_filename = C:/Users/dasha/morley/photos/template/template2.jpg
leaves parameters[0, 47, 0, 255, 163, 255]
roots parameters[59, 255, 0, 255, 163, 255]
seeds parameters[0, 26, 91, 255, 130, 255]
blur parameters[7, 1, 97]

,roots_area_C:/Users/dasha/morley/photos\1/20220621_161331.jpg,leaves_area_C:/Users/dasha/morley/photos\1/20220621_161331.jpg,roots_length_C:/Users/dasha/morley/photos\1/20220621_161331.jpg,leaves_length_C:/Users/dasha/morley/photos\1/20220621_161331.jpg,roots_width_C:/Users/dasha/morley/photos\1/20220621_161331.jpg,leaves_width_C:/Users/dasha/morley/photos\1/20220621_161331.jpg,plant_area_C:/Users/dasha/morley/photos\1/20220621_161331.jpg,seed_area_C:/Users/dasha/morley/photos\1/20220621_161331.jpg,roots_max_length_C:/Users/dasha/morley/photos\1/20220621_161331.jpg,roots_max_width_C:/Users/dasha/morley/photos\1/20220621_161331.jpg,roots_area_C:/Users/dasha/morley/photos\1/20220621_161426.jpg,leaves_area_C:/Users/dasha/morley/photos\1/20220621_161426.jpg,roots_length_C:/Users/dasha/morley/photos\1/20220621_161426.jpg,leaves_length_C:/Users/dasha/morley/photos\1/20220621_161426.jpg,roots_width_C:/Users/dasha/morley/photos\1/20220621_161426.jpg,leaves_width_C:/Users/dasha/morley/photos\1/20220621_161426.jpg,plant_area_C:/Users/dasha/morley/photos\1/20220621_161426.jpg,seed_area_C:/Users/dasha/morley/photos\1/20220621_161426.jpg,roots_max_length_C:/Users/dasha/morley/photos\1/20220621_161426.jpg,roots_max_width_C:/Users/dasha/morley/photos\1/20220621_161426.jpg,roots_area_C:/Users/dasha/morley/photos\1/20220621_161546.jpg,leaves_area_C:/Users/dasha/morley/photos\1/20220621_161546.jpg,roots_length_C:/Users/dasha/morley/photos\1/20220621_161546.jpg,leaves_length_C:/Users/dasha/morley/photos\1/20220621_161546.jpg,roots_width_C:/Users/dasha/morley/photos\1/20220621_161546.jpg,leaves_width_C:/Users/dasha/morley/photos\1/20220621_161546.jpg,plant_area_C:/Users/dasha/morley/photos\1/20220621_161546.jpg,seed_area_C:/Users/dasha/morley/photos\1/20220621_161546.jpg,roots_max_length_C:/Users/dasha/morley/photos\1/20220621_161546.jpg,roots_max_width_C:/Users/dasha/morley/photos\1/20220621_161546.jpg,roots_area_C:/Users/dasha/morley/photos\1/20220621_161647.jpg,leaves_area_C:/Users/dasha/morley/photos\1/20220621_161647.jpg,roots_length_C:/Users/dasha/morley/photos\1/20220621_161647.jpg,leaves_length_C:/Users/dasha/morley/photos\1/20220621_161647.jpg,roots_width_C:/Users/dasha/morley/photos\1/20220621_161647.jpg,leaves_width_C:/Users/dasha/morley/photos\1/20220621_161647.jpg,plant_area_C:/Users/dasha/morley/photos\1/20220621_161647.jpg,seed_area_C:/Users/dasha/morley/photos\1/20220621_161647.jpg,roots_max_length_C:/Users/dasha/morley/photos\1/20220621_161647.jpg,roots_max_width_C:/Users/dasha/morley/photos\1/20220621_161647.jpg,roots_area_C:/Users/dasha/morley/photos\hg/20220621_161751.jpg,leaves_area_C:/Users/dasha/morley/photos\hg/20220621_161751.jpg,roots_length_C:/Users/dasha/morley/photos\hg/20220621_161751.jpg,leaves_length_C:/Users/dasha/morley/photos\hg/20220621_161751.jpg,roots_width_C:/Users/dasha/morley/photos\hg/20220621_161751.jpg,leaves_width_C:/Users/dasha/morley/photos\hg/20220621_161751.jpg,plant_area_C:/Users/dasha/morley/photos\hg/20220621_161751.jpg,seed_area_C:/Users/dasha/morley/photos\hg/20220621_161751.jpg,roots_max_length_C:/Users/dasha/morley/photos\hg/20220621_161751.jpg,roots_max_width_C:/Users/dasha/morley/photos\hg/20220621_161751.jpg,roots_area_C:/Users/dasha/morley/photos\hg/20220621_161903.jpg,leaves_area_C:/Users/dasha/morley/photos\hg/20220621_161903.jpg,roots_length_C:/Users/dasha/morley/photos\hg/20220621_161903.jpg,leaves_length_C:/Users/dasha/morley/photos\hg/20220621_161903.jpg,roots_width_C:/Users/dasha/morley/photos\hg/20220621_161903.jpg,leaves_width_C:/Users/dasha/morley/photos\hg/20220621_161903.jpg,plant_area_C:/Users/dasha/morley/photos\hg/20220621_161903.jpg,seed_area_C:/Users/dasha/morley/photos\hg/20220621_161903.jpg,roots_max_length_C:/Users/dasha/morley/photos\hg/20220621_161903.jpg,roots_max_width_C:/Users/dasha/morley/photos\hg/20220621_161903.jpg,roots_area_C:/Users/dasha/morley/photos\hg/20220621_162002.jpg,leaves_area_C:/Users/dasha/morley/photos\hg/20220621_162002.jpg,roots_length_C:/Users/dasha/morley/photos\hg/20220621_162002.jpg,leaves_length_C:/Users/dasha/morley/photos\hg/20220621_162002.jpg,roots_width_C:/Users/dasha/morley/photos\hg/20220621_162002.jpg,leaves_width_C:/Users/dasha/morley/photos\hg/20220621_162002.jpg,plant_area_C:/Users/dasha/morley/photos\hg/20220621_162002.jpg,seed_area_C:/Users/dasha/morley/photos\hg/20220621_162002.jpg,roots_max_length_C:/Users/dasha/morley/photos\hg/20220621_162002.jpg,roots_max_width_C:/Users/dasha/morley/photos\hg/20220621_162002.jpg,roots_area_C:/Users/dasha/morley/photos\hg/20220621_162027.jpg,leaves_area_C:/Users/dasha/morley/photos\hg/20220621_162027.jpg,roots_length_C:/Users/dasha/morley/photos\hg/20220621_162027.jpg,leaves_length_C:/Users/dasha/morley/photos\hg/20220621_162027.jpg,roots_width_C:/Users/dasha/morley/photos\hg/20220621_162027.jpg,leaves_width_C:/Users/dasha/morley/photos\hg/20220621_162027.jpg,plant_area_C:/Users/dasha/morley/photos\hg/20220621_162027.jpg,seed_area_C:/Users/dasha/morley/photos\hg/20220621_162027.jpg,roots_max_length_C:/Users/dasha/morley/photos\hg/20220621_162027.jpg,roots_max_width_C:/Users/dasha/morley/photos\hg/20220621_162027.jpg
0,0.0,0.0,0.0,0.0,0,0,46.639029511625964,0.0,0.0,0,0.0,41398.0,0.0,31.919556953114004,15.76923076923077,174.08695652173913,17829.62028737444,12.0,0.0,68.33333333333333,18500.0,29405.0,67.329714385927,100.16870894167674,19.5,20.833333333333332,601.9190739559292,7717.0,67.329714385927,19.5,32546.0,21127.0,159.8264855131773,90.02663257696814,27.333333333333332,31.5,1581.072924643034,11603.0,159.8264855131773,27.333333333333332,26018.0,17145.0,158.48456504057287,44.81257148956085,11.8,27.5,494.0781516035407,7542.0,95.09073902434373,19.666666666666668,0.0,39858.0,0.0,0.0,0,0,493.13273636771197,11677.0,0.0,0,25866.0,12668.0,69.15473604275945,58.67633211770962,26.333333333333332,15.2,392.8471917651169,12792.0,69.15473604275945,26.333333333333332,34166.0,11343.0,106.24248755821365,27.869359086992237,21.333333333333332,27.0,420.86688891241903,13872.0,106.24248755821365,21.333333333333332
1,31693.0,19362.0,117.62660347858403,55.33286367164058,19.25,25.0,456.38564393504186,12080.0,88.21995260893803,25.666666666666668,13031.0,20301.0,102.88985392814844,126.74262525362883,17.0,21.5,1316.1028782487274,9951.0,102.88985392814844,17.0,33840.0,17139.0,116.20627357188886,82.9323004045867,20.666666666666668,14.666666666666666,474.7645289562732,12824.0,116.20627357188886,20.666666666666668,18700.0,29728.0,95.31900433268201,176.0442163442558,26.333333333333332,22.666666666666668,1775.1272465204268,2654.0,95.31900433268201,26.333333333333332,16305.0,17002.0,39.953465558688194,42.87955030171268,29.333333333333332,28.5,321.8708690453181,11927.0,39.953465558688194,29.333333333333332,0.0,43189.0,0.0,0.0,0,0,625.0654719489079,14496.0,0.0,0,17718.0,2855.0,55.033296857584645,0.0,22.666666666666668,0,270.4576083259852,12221.0,55.033296857584645,22.666666666666668,29465.0,21046.0,64.43904882553923,55.84603842479288,30.333333333333332,25.0,376.8022878105264,14120.0,64.43904882553923,30.333333333333332
2,28020.0,2699.0,135.7216249266315,0.0,14.75,0,462.55943250834946,15155.0,101.79121869497362,19.666666666666668,39173.0,40600.0,312.3636122001462,264.5468169674854,16.833333333333332,20.6,3294.7885230395023,17242.0,156.1818061000731,33.666666666666664,25807.0,23955.0,77.11583456858845,57.956801919361524,23.75,29.333333333333332,527.5810597389276,11433.0,57.836875926441344,31.666666666666668,27080.0,13748.0,279.60764068146614,147.62953020134228,13.0,12.5,1602.6395207423088,11041.0,209.70573051109966,17.333333333333332,25575.0,23672.0,86.16918658615423,53.17163857588641,21.333333333333332,32.0,482.9160901020694,3906.0,86.16918658615423,21.333333333333332,0.0,27569.0,0.0,0.0,0,0,454.50140865010263,9763.0,0.0,0,14125.0,9771.0,90.40537722588236,27.516772671476282,11.0,25.0,257.7410671554167,15104.0,67.80403291941177,14.666666666666666,18529.0,29478.0,54.63013536343603,81.47973094085795,22.5,24.0,320.5366374172129,11342.0,54.63013536343603,22.5
3,34003.0,12534.0,117.92963518188931,32.56341443222165,20.6,27.5,453.50675451350776,6852.0,70.75778110913359,34.333333333333336,18947.0,14213.0,195.63242127000515,65.78569775514927,13.0,29.0,1445.0069816674923,14059.0,130.42161418000344,19.5,27824.0,19900.0,97.11373099231807,52.306898233151095,20.333333333333332,27.0,420.4924145760231,3746.0,97.11373099231807,20.333333333333332,48320.0,10487.0,316.3856605009003,61.202217683104756,20.5,23.0,2100.8423044007027,10269.0,237.28924537567525,27.333333333333332,10162.0,15768.0,38.44329992053914,105.42975984213108,19.0,10.75,265.1047728882177,8606.0,38.44329992053914,19.0,20106.0,22937.0,95.41102293654829,0.0,15.0,0,550.3539180293055,5228.0,95.41102293654829,15.0,21519.0,11344.0,67.33456499590604,27.540175994518165,22.5,29.0,309.27887141228126,13858.0,50.50092374692952,30.0,12975.0,15446.0,60.6152409077172,58.88837843359475,14.2,17.4,217.0862618651565,11431.0,36.369144544630316,23.666666666666668
4,0.0,15544.0,0.0,52.883042441501836,0,21.0,234.3257752298848,3522.0,0.0,0,19839.0,13788.0,137.73894931728768,77.11409395973153,19.333333333333332,24.0,1250.2770145488942,7428.0,137.73894931728768,19.333333333333332,26257.0,13896.0,101.2737604503821,61.63671407629531,18.4,16.0,383.2717820977114,11182.0,60.764256270229254,30.666666666666668,24724.0,20364.0,171.6547095579727,109.33691275167786,19.333333333333332,25.0,1959.2090446376287,9605.0,171.6547095579727,19.333333333333332,16678.0,14238.0,62.54497881495572,27.659373237615732,19.166666666666668,37.0,261.96358640689647,8732.0,41.69665254330381,28.75,6202.0,18932.0,0.0,0.0,0,0,358.1143586355521,10293.0,0.0,0,12998.0,13401.0,33.276859275950976,117.9358147101287,27.5,8.0,313.9803484344151,6787.0,33.276859275950976,27.5,0.0,0.0,0.0,0.0,0,0,10.319733305097193,0.0,0.0,0
5,30981.0,3093.0,89.73418168342579,0.0,24.666666666666668,0,392.7820949332234,10936.0,89.73418168342579,24.666666666666668,22826.0,3766.0,399.6381674934345,0.0,7.666666666666667,0,1249.394171433719,11047.0,399.6381674934345,7.666666666666667,30497.0,12235.0,76.61403270555084,31.010987610966083,28.25,28.0,454.7036657409666,9785.0,57.46052452916313,37.666666666666664,34472.0,731.0,220.3387663790348,0.0,21.0,0,1663.033196702851,13757.0,220.3387663790348,21.0,9173.0,15528.0,43.95570040839077,42.92766286980343,15.0,26.0,309.2906238446319,12417.0,43.95570040839077,15.0,5711.0,24063.0,0.0,0.0,0,0,316.0427172553739,11027.0,0.0,0,5006.0,10103.0,0.0,39.51630594786227,0,18.0,158.54411522557754,12413.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0,16.687602854127316,0.0,0.0,3.0
6,31964.0,9148.0,78.74737106812132,54.46504287480718,29.0,12.0,408.7308360636902,12910.0,52.49824737874756,43.5,0.0,0.0,0.0,0.0,0,0,37.034367821269306,0.0,0.0,0,9386.0,10106.0,0.0,62.366462161652066,0,11.5,197.26179720288468,11200.0,0.0,0,0.0,0.0,0.0,0.0,0,0,160.17296518174857,0.0,0.0,0,25078.0,5680.0,117.55778411091404,204.13309030823578,15.333333333333334,2.0,382.9741791022033,13151.0,78.3718560739427,23.0,0.0,0.0,0.0,0.0,0,0,11.478690136303218,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,6.022450797988986,0.0,0.0,0,,,,,,,,,,
7,0.0,4.0,0.0,0.0,0,0,6.06404367514629,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,27.14292149002297,0.0,0.0,0,27866.0,12155.0,53.935270040824165,28.754337347816907,36.666666666666664,30.0,421.47203744706934,12380.0,53.935270040824165,36.666666666666664,0.0,0.0,0.0,0.0,0,0,56.83527769019413,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,13.300961506844592,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,6.495555398252361,0.0,0.0,0,446.0,7384.0,0.0,39.23505819225951,0,13.25,106.93443809910731,14005.0,0.0,0,,,,,,,,,,
8,0.0,0.0,0.0,0.0,0,0,7.46775748883756,0.0,0.0,0,11.0,0.0,0.0,0.0,0,0,37.791090491419304,0.0,0.0,0,0.0,0.0,0.0,0.0,0,17.0,7.202368666303892,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,96.2389081572902,0.0,0.0,0,31445.0,15287.0,94.17495634892128,49.94530332173496,24.0,22.0,489.74868734145645,13808.0,70.63121726169095,32.0,0.0,0.0,0.0,0.0,0,0,23.66672329581652,0.0,0.0,0,4065.0,2392.0,0.0,0.0,0,0,66.68563111995458,16782.0,0.0,0,,,,,,,,,,
9,0.0,0.0,0.0,0.0,0,0,50.2350890816096,0.0,0.0,0,53.0,0.0,0.0,0.0,0,0,50.6824016936174,0.0,0.0,0,15.0,0.0,0.0,0.0,0,0,6.464503624616116,0.0,0.0,0,15.0,0.0,0.0,0.0,0,0,38.43070131976037,0.0,0.0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0,0,20.482279795191243,0.0,0.0,0,6508.0,3152.0,31.966775772034406,10.567333296842117,14.333333333333334,21.0,85.93268992537946,14967.0,31.966775772034406,14.333333333333334,,,,,,,,,,
